"Date","Pioggia (mm)","","Temp. aria (�C)","","Umid.relat. aria (%)","","Dir. Vento (�)","","Vel. Vento (m/s)","","Pressione atm. (hPa)","","Rad.Sol.Tot. (kJ/m2)",""
00:00:00 24/12/2014,         0.0,      1,        -0.4,      1,        91.4,      1,         344,      1,         0.6,      1,       999.7,      1,      4244.8,      1
00:00:00 25/12/2014,         0.0,      1,         0.3,      1,        89.4,      1,         330,      1,         0.7,      1,       995.7,      1,      5863.7,      1
00:00:00 26/12/2014,         0.0,      1,         3.9,      1,        49.9,      1,         331,      1,         1.5,      1,       995.7,      1,      6964.5,      1
00:00:00 27/12/2014,         4.0,      1,        -1.9,      1,        87.7,      1,         346,      1,         1.3,      1,       984.6,      1,       876.0,      1
00:00:00 28/12/2014,         0.0,      1,         1.4,      1,        63.6,      1,         355,      1,         3.4,      1,       977.8,      1,      2797.3,      1
00:00:00 29/12/2014,         0.0,      1,         0.6,      1,        39.3,      1,         329,      1,         1.7,      1,       996.5,      1,      5055.7,      1
00:00:00 30/12/2014,         0.0,      1,        -1.4,      1,        66.7,      1,         166,      1,         1.4,      1,      1000.8,      1,      5017.3,      1
00:00:00 31/12/2014,         0.0,      1,        -0.9,      1,        71.9,      1,         188,      1,         1.6,      1,      1002.7,      1,      3609.2,      1
00:00:00 01/01/2015,         0.0,      1,        -2.1,      1,        83.4,      1,         329,      1,         0.7,      1,      1007.8,      1,      6263.2,      1
00:00:00 02/01/2015,         0.0,      1,         0.3,      1,        80.5,      1,         325,      1,         0.8,      1,      1004.8,      1,      5706.2,      1
00:00:00 03/01/2015,         0.0,      1,         2.1,      1,        82.6,      1,         173,      1,         1.0,      1,       997.1,      1,      6063.6,      1
00:00:00 04/01/2015,         0.0,      1,         6.1,      1,        55.0,      1,         346,      1,         2.1,      1,       996.1,      1,      7265.4,      1
00:00:00 05/01/2015,         0.0,      1,         2.1,      1,        52.4,      1,         336,      1,         1.2,      1,      1001.6,      1,      7310.8,      1
00:00:00 06/01/2015,         0.0,      1,         0.9,      1,        66.5,      1,         127,      1,         0.8,      1,       997.6,      1,      7374.0,      1
00:00:00 07/01/2015,         0.0,      1,        -0.4,      1,        78.8,      1,         339,      1,         0.6,      1,      1003.0,      1,      6665.5,      1
00:00:00 08/01/2015,         0.0,      1,        -0.5,      1,        82.8,      1,         339,      1,         0.8,      1,      1006.0,      1,      6064.9,      1
00:00:00 09/01/2015,         0.0,      1,         0.5,      1,        80.9,      1,         333,      1,         0.8,      1,      1002.8,      1,      5995.4,      1
00:00:00 10/01/2015,         0.0,      1,         2.9,      1,        80.4,      1,         181,      1,         1.0,      1,       992.0,      1,      5895.0,      1
00:00:00 11/01/2015,         0.0,      1,         3.8,      1,        73.4,      1,         345,      1,         1.8,      1,       988.9,      1,      2864.9,      1
00:00:00 12/01/2015,         0.0,      1,         3.0,      1,        56.9,      1,         334,      1,         1.0,      1,      1000.5,      1,      7781.5,      1
00:00:00 13/01/2015,         0.0,      1,         1.0,      1,        70.0,      1,         347,      1,         0.7,      1,      1000.1,      1,      7824.4,      1
00:00:00 14/01/2015,         0.0,      1,         2.8,      1,        69.8,      1,         336,      1,         0.9,      1,       993.9,      1,      6286.5,      1
00:00:00 15/01/2015,         0.0,      1,         1.4,      1,        87.7,      1,         337,      1,         0.7,      1,       994.1,      1,      4658.0,      1
00:00:00 16/01/2015,        19.8,      1,         3.2,      1,        97.8,      1,         340,      1,         0.6,      1,       990.0,      1,       627.2,      1
00:00:00 17/01/2015,        22.0,      1,         5.6,      1,        98.1,      1,         343,      1,         1.1,      1,       985.5,      1,      2323.7,      1
00:00:00 18/01/2015,         0.0,      1,         3.7,      1,        93.1,      1,         346,      1,         0.8,      1,       989.2,      1,      5326.5,      1
00:00:00 19/01/2015,         0.0,      1,         2.7,      1,        84.6,      1,         341,      1,         1.0,      1,       987.0,      1,      6252.8,      1
00:00:00 20/01/2015,         0.0,      1,         0.8,      1,        85.2,      1,         335,      1,         0.9,      1,       985.5,      1,      7774.6,      1
00:00:00 21/01/2015,         0.8,      1,         1.6,      1,        84.2,      1,         348,      1,         1.8,      1,       986.5,      1,      1369.7,      1
00:00:00 22/01/2015,         1.4,      1,         3.1,      1,        91.3,      1,           9,      1,         1.5,      1,       985.9,      1,      3803.1,      1
00:00:00 23/01/2015,         0.0,      1,         6.5,      1,        66.1,      1,         340,      1,         2.7,      1,       984.2,      1,      6249.0,      1
00:00:00 24/01/2015,         0.0,      1,         7.8,      1,        39.7,      1,         319,      1,         3.4,      1,       985.3,      1,      9057.6,      1
00:00:00 25/01/2015,         0.0,      1,         7.5,      1,        25.4,      1,           5,      1,         4.8,      1,       991.3,      1,      7706.4,      1
00:00:00 26/01/2015,         0.0,      1,         3.3,      1,        38.1,      1,         332,      1,         2.6,      1,       995.8,      1,      9499.0,      1
00:00:00 27/01/2015,         0.0,      1,         2.3,      1,        53.1,      1,         337,      1,         1.3,      1,       989.9,      1,      7780.5,      1
00:00:00 28/01/2015,         0.0,      1,         2.6,      1,        53.5,      1,         335,      1,         1.5,      1,       989.0,      1,      9921.6,      1
00:00:00 29/01/2015,         0.0,      1,         0.8,      1,        63.1,      1,         346,      1,         0.8,      1,       973.3,      1,      3574.2,      1
00:00:00 30/01/2015,         2.8,      1,         0.9,      1,        80.5,      1,         335,      1,         2.0,      1,       952.7,      1,      3314.9,      1
00:00:00 31/01/2015,         0.0,      1,        -1.2,      1,        64.6,      1,         344,      1,         1.3,      1,       960.3,      1,     10255.9,      1
00:00:00 01/02/2015,         0.0,      1,         0.4,      1,        61.1,      1,         338,      1,         1.3,      1,       964.6,      1,     10206.2,      1
00:00:00 02/02/2015,         0.0,      1,        -1.1,      1,        66.3,      1,         321,      1,         0.8,      1,       973.4,      1,     10153.9,      1
00:00:00 03/02/2015,         0.0,      1,        -0.7,      1,        60.2,      1,         347,      1,         1.4,      1,       976.8,      1,      4422.1,      1
00:00:00 04/02/2015,         0.0,      1,         3.3,      1,        46.8,      1,         334,      1,         2.4,      1,       977.6,      1,      8579.8,      1
00:00:00 05/02/2015,        13.0,      1,         3.3,      1,        70.4,      1,         344,      1,         2.0,      1,       979.1,      1,      1491.6,      1
00:00:00 06/02/2015,         0.6,      1,         5.0,      1,        76.2,      1,           0,      1,         1.5,      1,       980.2,      1,      1453.6,      1
00:00:00 07/02/2015,         0.0,      1,         4.6,      1,        80.3,      1,         151,      1,         1.6,      1,       991.4,      1,     10356.4,      1
00:00:00 08/02/2015,         0.0,      1,         4.6,      1,        51.4,      1,           4,      1,         3.5,      1,       987.6,      1,     11461.6,      1
00:00:00 09/02/2015,         0.0,      1,         3.1,      1,        41.9,      1,         210,      1,         1.6,      1,       993.3,      1,     11482.0,      1
00:00:00 10/02/2015,         0.0,      1,         6.1,      1,        52.5,      1,         343,      1,         1.5,      1,       995.7,      1,     11474.6,      1
00:00:00 11/02/2015,         0.0,      1,         4.3,      1,        71.0,      1,         338,      1,         0.8,      1,       997.8,      1,     11697.6,      1
00:00:00 12/02/2015,         0.0,      1,         4.6,      1,        73.7,      1,         355,      1,         1.3,      1,       997.3,      1,     11843.8,      1
00:00:00 13/02/2015,         0.0,      1,         5.5,      1,        71.2,      1,         122,      1,         1.3,      1,       996.2,      1,      1718.2,      1
00:00:00 14/02/2015,         5.0,      1,         5.1,      1,        85.9,      1,         326,      1,         0.7,      1,       990.4,      1,      1930.3,      1
00:00:00 15/02/2015,         1.2,      1,         5.3,      1,        94.4,      1,         343,      1,         0.8,      1,       988.4,      1,      3754.4,      1
00:00:00 16/02/2015,         0.0,      1,         6.0,      1,        79.8,      1,         324,      1,         0.9,      1,       993.9,      1,     10372.5,      1
00:00:00 17/02/2015,         0.0,      1,         5.5,      1,        71.6,      1,         339,      1,         1.2,      1,      1001.1,      1,     12989.5,      1
00:00:00 18/02/2015,         0.2,      1,         4.6,      1,        74.1,      1,         334,      1,         1.4,      1,      1007.6,      1,     13404.3,      1
00:00:00 19/02/2015,         0.0,      1,         4.2,      1,        71.7,      1,         326,      1,         1.3,      1,      1004.7,      1,     13622.2,      1
00:00:00 20/02/2015,         0.0,      1,         4.0,      1,        71.5,      1,         308,      1,         1.9,      1,       996.0,      1,     13266.8,      1
00:00:00 21/02/2015,         4.4,      1,         4.2,      1,        84.4,      1,         313,      1,         1.1,      1,       982.8,      1,      1703.6,      1
00:00:00 22/02/2015,         8.2,      1,         6.6,      1,        76.9,      1,         329,      1,         3.0,      1,       976.1,      1,      8174.6,      1
00:00:00 23/02/2015,         0.0,      1,         6.8,      1,        63.0,      1,         344,      1,         1.4,      1,       978.2,      1,     13278.0,      1
00:00:00 24/02/2015,         1.6,      1,         6.9,      1,        66.8,      1,         341,      1,         2.9,      1,       977.6,      1,      2627.9,      1
00:00:00 25/02/2015,         0.0,      1,         9.7,      1,        28.8,      1,         358,      1,         4.5,      1,       985.7,      1,      9658.2,      1
00:00:00 26/02/2015,         0.0,      1,         8.4,      1,        41.1,      1,         308,      1,         2.5,      1,       990.5,      1,      9265.2,      1
00:00:00 27/02/2015,         0.4,      1,         6.5,      1,        77.4,      1,         338,      1,         1.8,      1,       986.4,      1,      5444.1,      1
00:00:00 28/02/2015,         0.0,      1,         8.6,      1,        55.2,      1,         322,      1,         3.0,      1,       989.4,      1,     11467.2,      1
00:00:00 01/03/2015,         0.0,      1,         6.7,      1,        68.5,      1,         350,      1,         0.7,      1,       988.8,      1,      9799.6,      1
00:00:00 02/03/2015,         0.0,      1,         6.3,      1,        77.6,      1,           5,      1,         1.1,      1,       984.9,      1,      1973.2,      1
00:00:00 03/03/2015,         0.0,      1,         7.8,      1,        57.8,      1,         331,      1,         2.0,      1,       993.9,      1,     16787.3,      1
00:00:00 04/03/2015,         0.0,      1,         7.7,      1,        47.4,      1,         351,      1,         2.6,      1,       994.0,      1,     11113.8,      1
00:00:00 05/03/2015,         0.4,      1,         9.4,      1,        19.8,      1,          20,      1,         6.7,      1,       996.5,      1,     17434.1,      1
00:00:00 06/03/2015,         0.0,      1,         8.3,      1,        28.7,      1,         344,      1,         2.7,      1,      1002.2,      1,     17587.9,      1
00:00:00 07/03/2015,         0.0,      1,         6.2,      1,        49.8,      1,         273,      1,         1.9,      1,      1003.8,      1,     16629.0,      1
00:00:00 08/03/2015,         0.0,      1,         6.5,      1,        56.2,      1,         312,      1,         2.0,      1,      1000.1,      1,     17047.6,      1
00:00:00 09/03/2015,         0.0,      1,         5.6,      1,        61.5,      1,         296,      1,         1.2,      1,       998.9,      1,      9981.1,      1
00:00:00 10/03/2015,         0.0,      1,         8.0,      1,        55.9,      1,         330,      1,         2.1,      1,       997.2,      1,     17459.3,      1
00:00:00 11/03/2015,         0.0,      1,        11.1,      1,        43.9,      1,         335,      1,         2.3,      1,       992.7,      1,     17529.6,      1
00:00:00 12/03/2015,         0.0,      1,        10.8,      1,        28.3,      1,         324,      1,         3.3,      1,       994.5,      1,     18524.1,      1
00:00:00 13/03/2015,         0.0,      1,         7.8,      1,        45.7,      1,         303,      1,         2.0,      1,       991.2,      1,     17985.2,      1
00:00:00 14/03/2015,         0.0,      1,         8.6,      1,        51.0,      1,         234,      1,         1.7,      1,       992.9,      1,     11030.7,      1
00:00:00 15/03/2015,         0.0,      1,         9.6,      1,        49.1,      1,         186,      1,         1.7,      1,       997.8,      1,     13931.9,      1
00:00:00 16/03/2015,         3.8,      1,         7.8,      1,        75.7,      1,         330,      1,         1.1,      1,      1001.3,      1,      4087.9,      1
00:00:00 17/03/2015,         1.0,      1,         9.0,      1,        81.0,      1,         358,      1,         1.0,      1,      1000.9,      1,      8401.2,      1
00:00:00 18/03/2015,         0.0,      1,         9.9,      1,        68.0,      1,         325,      1,         2.2,      1,       996.9,      1,     17675.0,      1
00:00:00 19/03/2015,         0.0,      1,        10.2,      1,        64.1,      1,         315,      1,         2.3,      1,       995.0,      1,     17309.2,      1
00:00:00 20/03/2015,         0.0,      1,        10.5,      1,        57.1,      1,         309,      1,         1.8,      1,       995.7,      1,     13680.4,      1
00:00:00 21/03/2015,         0.0,      1,         9.3,      1,        59.8,      1,         271,      1,         1.3,      1,       991.3,      1,      3507.1,      1
00:00:00 22/03/2015,         3.2,      1,         8.5,      1,        82.5,      1,         339,      1,         1.2,      1,       989.6,      1,      6512.8,      1
00:00:00 23/03/2015,         0.0,      1,         9.5,      1,        72.8,      1,         346,      1,         1.2,      1,       989.2,      1,     12877.8,      1
00:00:00 24/03/2015,         0.0,      1,        12.2,      1,        58.3,      1,         280,      1,         1.7,      1,       985.1,      1,      9468.8,      1
00:00:00 25/03/2015,        10.0,      1,        11.1,      1,        67.7,      1,         317,      1,         2.4,      1,       977.9,      1,      4506.4,      1
00:00:00 26/03/2015,         8.0,      1,        10.3,      1,        94.6,      1,         355,      1,         0.2,      1,       979.0,      1,      5553.8,      1
00:00:00 27/03/2015,         0.6,      1,        13.3,      1,        49.0,      1,           0,      1,         3.6,      1,       982.8,      1,     16917.8,      1
00:00:00 28/03/2015,         0.0,      1,        13.5,      1,        29.4,      1,         307,      1,         2.6,      1,       988.2,      1,     22090.4,      1
00:00:00 29/03/2015,         0.0,      1,        11.0,      1,        50.7,      1,         275,      1,         2.1,      1,       984.0,      1,     13134.5,      1
00:00:00 30/03/2015,         0.0,      1,        12.0,      1,        58.4,      1,         346,      1,         2.4,      1,       977.8,      1,     12540.3,      1
00:00:00 31/03/2015,         0.6,      1,        13.9,      1,        48.2,      1,         321,      1,         3.3,      1,       979.1,      1,     18225.1,      1
00:00:00 01/04/2015,         0.0,      1,        12.8,      1,        21.2,      1,         349,      1,         3.3,      1,       985.1,      1,     23221.2,      1
00:00:00 02/04/2015,         0.0,      1,        10.4,      1,        36.2,      1,         359,      1,         2.5,      1,       986.6,      1,     21749.2,      1
00:00:00 03/04/2015,         0.0,      1,        11.9,      1,        24.6,      1,         324,      1,         2.7,      1,       989.5,      1,     23348.3,      1
00:00:00 04/04/2015,         0.6,      1,        10.0,      1,        51.9,      1,         291,      1,         2.1,      1,       983.5,      1,     15707.2,      1
00:00:00 05/04/2015,         0.4,      1,         9.9,      1,        44.7,      1,           1,      1,         3.1,      1,       984.8,      1,     16325.9,      1
00:00:00 06/04/2015,         0.0,      1,         8.9,      1,        25.8,      1,         357,      1,         3.4,      1,       993.7,      1,     23139.5,      1
00:00:00 07/04/2015,         0.0,      1,        10.5,      1,        22.0,      1,         355,      1,         3.2,      1,      1001.2,      1,     24300.9,      1
00:00:00 08/04/2015,         0.0,      1,        12.4,      1,        25.1,      1,         326,      1,         3.4,      1,       999.9,      1,     23533.6,      1
00:00:00 09/04/2015,         0.2,      1,        12.1,      1,        42.8,      1,         301,      1,         2.7,      1,      1000.8,      1,     23224.8,      1
00:00:00 10/04/2015,         0.0,      1,        13.1,      1,        50.5,      1,         313,      1,         2.6,      1,       998.7,      1,     20871.1,      1
00:00:00 11/04/2015,         0.0,      1,        13.8,      1,        56.3,      1,         304,      1,         2.4,      1,       997.0,      1,     20740.3,      1
00:00:00 12/04/2015,         0.0,      1,        14.7,      1,        56.3,      1,         316,      1,         2.3,      1,      1001.5,      1,     21896.7,      1
00:00:00 13/04/2015,         0.0,      1,        16.0,      1,        53.3,      1,         330,      1,         1.9,      1,       999.4,      1,     23272.0,      1
00:00:00 14/04/2015,         0.0,      1,        16.0,      1,        41.2,      1,         278,      1,         1.9,      1,       997.9,      1,     12241.5,      1
00:00:00 15/04/2015,         0.0,      1,        16.3,      1,        40.7,      1,         325,      1,         2.5,      1,       994.9,      1,     23715.5,      1
00:00:00 16/04/2015,         0.0,      1,        16.2,      1,        53.7,      1,         299,      1,         2.7,      1,       990.2,      1,     16495.6,      1
00:00:00 17/04/2015,         4.8,      1,        14.2,      1,        73.9,      1,         232,      1,         1.4,      1,       987.4,      1,      4973.2,      1
00:00:00 18/04/2015,         0.0,      1,        12.8,      1,        71.0,      1,         163,      1,         1.7,      1,       987.3,      1,     13080.8,      1
00:00:00 19/04/2015,         0.0,      1,        10.0,      1,        59.4,      1,         319,      1,         2.4,      1,       993.2,      1,     25659.1,      1
00:00:00 20/04/2015,         0.0,      1,        11.7,      1,        57.4,      1,         299,      1,         2.4,      1,       992.8,      1,     25531.8,      1
00:00:00 21/04/2015,         0.0,      1,        15.9,      1,        38.2,      1,         336,      1,         2.7,      1,       995.6,      1,     25868.4,      1
00:00:00 22/04/2015,         0.0,      1,        17.6,      1,        32.7,      1,         305,      1,         2.5,      1,       993.5,      1,     25916.1,      1
00:00:00 23/04/2015,         0.4,      1,        15.8,      1,        53.8,      1,         236,      1,         2.4,      1,       986.2,      1,     18209.3,      1
00:00:00 24/04/2015,         0.0,      1,        15.5,      1,        59.9,      1,         264,      1,         2.0,      1,       987.6,      1,     24693.0,      1
00:00:00 25/04/2015,         0.0,      1,        16.1,      1,        59.2,      1,         237,      1,         2.8,      1,       988.9,      1,     11087.5,      1
00:00:00 26/04/2015,         0.0,      1,        15.6,      1,        66.2,      1,         257,      1,         2.1,      1,       985.4,      1,     12601.6,      1
00:00:00 27/04/2015,         9.2,      1,        13.6,      1,        95.0,      1,         343,      1,         0.5,      1,       980.1,      1,      3998.5,      1
00:00:00 28/04/2015,         0.0,      1,        16.4,      1,        58.2,      1,         355,      1,         3.2,      1,       979.1,      1,     18906.5,      1
00:00:00 29/04/2015,         0.0,      1,        14.8,      1,        43.3,      1,         298,      1,         2.8,      1,       990.2,      1,     22446.8,      1
00:00:00 30/04/2015,         2.4,      1,        14.2,      1,        70.9,      1,         192,      1,         2.1,      1,       988.9,      1,     12609.4,      1
00:00:00 01/05/2015,         0.2,      1,        14.1,      1,        73.1,      1,         218,      1,         2.0,      1,       983.7,      1,      5837.7,      1
00:00:00 02/05/2015,         0.0,      1,        17.6,      1,        67.7,      1,         304,      1,         2.9,      1,       982.1,      1,     23567.5,      1
00:00:00 03/05/2015,         0.0,      1,        16.0,      1,        86.7,      1,         345,      1,         0.7,      1,       985.7,      1,      2181.6,      1
00:00:00 04/05/2015,         0.0,      1,        17.4,      1,        82.4,      1,         315,      1,         0.9,      1,       987.8,      1,      6256.3,      1
00:00:00 05/05/2015,         0.0,      1,        19.5,      1,        71.9,      1,         249,      1,         2.7,      1,       986.6,      1,     20502.7,      1
00:00:00 06/05/2015,         0.0,      1,        20.2,      1,        62.3,      1,         279,      1,         2.7,      1,       985.0,      1,     22692.6,      1
00:00:00 07/05/2015,         0.0,      1,        20.0,      1,        46.2,      1,         301,      1,         2.9,      1,       989.0,      1,     26943.8,      1
00:00:00 08/05/2015,         3.8,      1,        19.5,      1,        59.1,      1,         232,      1,         2.0,      1,       988.5,      1,     20138.2,      1
00:00:00 09/05/2015,        11.6,      1,        18.6,      1,        68.5,      1,         329,      1,         2.7,      1,       990.6,      1,     19296.6,      1
00:00:00 10/05/2015,         0.0,      1,        19.5,      1,        45.9,      1,         334,      1,         2.1,      1,       995.9,      1,     27784.7,      1
00:00:00 11/05/2015,         0.0,      1,        19.2,      1,        52.1,      1,         329,      1,         2.1,      1,       997.4,      1,     25470.5,      1
00:00:00 12/05/2015,         0.0,      1,        19.1,      1,        64.8,      1,         288,      1,         2.1,      1,       996.8,      1,     20874.3,      1
00:00:00 13/05/2015,         0.0,      1,        19.8,      1,        65.9,      1,         286,      1,         2.2,      1,       990.9,      1,     18807.1,      1
00:00:00 14/05/2015,         0.0,      1,        22.1,      1,        58.8,      1,         284,      1,         2.7,      1,       981.5,      1,     24332.1,      1
00:00:00 15/05/2015,        45.0,      1,        14.9,      1,        96.3,      1,         330,      1,         2.3,      1,       982.3,      1,      2933.6,      1
00:00:00 16/05/2015,         0.0,      1,        19.8,      1,        66.2,      1,         343,      1,         1.6,      1,       990.5,      1,     22257.4,      1
00:00:00 17/05/2015,         0.0,      1,        20.8,      1,        60.2,      1,         292,      1,         1.6,      1,       992.0,      1,     25920.3,      1
00:00:00 18/05/2015,         0.0,      1,        21.2,      1,        57.5,      1,         255,      1,         2.4,      1,       986.0,      1,     24170.8,      1
00:00:00 19/05/2015,        13.4,      1,        19.6,      1,        73.1,      1,         275,      1,         1.5,      1,       980.6,      1,     15917.2,      1
00:00:00 20/05/2015,         7.2,      1,        13.6,      1,        90.4,      1,         320,      1,         2.7,      1,       982.4,      1,      2884.0,      1
00:00:00 21/05/2015,         3.2,      1,        11.8,      1,        76.6,      1,         315,      1,         3.0,      1,       989.1,      1,      7660.9,      1
00:00:00 22/05/2015,         0.0,      1,        15.4,      1,        49.1,      1,         333,      1,         4.2,      1,       988.4,      1,      7534.6,      1
00:00:00 23/05/2015,         1.2,      1,        15.0,      1,        66.1,      1,         307,      1,         1.9,      1,       985.5,      1,      9025.2,      1
00:00:00 24/05/2015,         0.0,      1,        17.0,      1,        62.8,      1,         239,      1,         1.8,      1,       987.3,      1,     17359.1,      1
00:00:00 25/05/2015,         0.2,      1,        17.7,      1,        56.6,      1,         319,      1,         2.0,      1,       984.9,      1,     17650.1,      1
00:00:00 26/05/2015,         0.0,      1,        16.4,      1,        65.9,      1,         188,      1,         1.5,      1,       983.8,      1,     15777.8,      1
00:00:00 27/05/2015,         0.0,      1,        18.2,      1,        36.3,      1,         354,      1,         2.7,      1,       988.4,      1,     30621.3,      1
00:00:00 28/05/2015,         0.0,      1,        16.7,      1,        46.8,      1,         309,      1,         3.0,      1,       990.4,      1,     29919.8,      1
00:00:00 29/05/2015,         0.0,      1,        18.2,      1,        59.0,      1,         268,      1,         2.4,      1,       987.9,      1,     16424.7,      1
00:00:00 30/05/2015,         1.4,      1,        20.6,      1,        55.9,      1,         279,      1,         2.5,      1,       986.8,      1,     25288.1,      1
00:00:00 31/05/2015,         5.6,      1,        18.6,      1,        79.7,      1,         219,      1,         1.5,      1,       990.4,      1,     14602.9,      1
00:00:00 01/06/2015,         0.0,      1,        21.2,      1,        63.1,      1,         251,      1,         1.8,      1,       990.9,      1,     24525.1,      1
00:00:00 02/06/2015,         0.0,      1,        22.2,      1,        59.8,      1,         320,      1,         1.9,      1,       992.0,      1,     28407.1,      1
00:00:00 03/06/2015,         0.0,      1,        23.2,      1,        61.3,      1,         328,      1,         2.0,      1,       994.3,      1,     26752.8,      1
00:00:00 04/06/2015,         0.0,      1,        24.7,      1,        57.5,      1,         339,      1,         1.6,      1,       995.4,      1,     22607.3,      1
00:00:00 05/06/2015,         0.0,      1,        25.2,      1,        58.0,      1,         332,      1,         1.9,      1,       994.2,      1,     26614.3,      1
00:00:00 06/06/2015,        51.0,      1,        23.6,      1,        75.1,      1,         336,      1,         1.7,      1,       994.7,      1,     19983.5,      1
00:00:00 07/06/2015,         3.8,      1,        24.1,      1,        62.6,      1,         317,      1,         1.9,      1,       994.6,      1,     28736.1,      1
00:00:00 08/06/2015,         1.6,      1,        21.9,      1,        66.9,      1,         326,      1,         2.6,      1,       991.7,      1,     17639.7,      1
00:00:00 09/06/2015,         0.0,      1,        20.8,      1,        64.8,      1,         332,      1,         1.7,      1,       989.7,      1,     19173.3,      1
00:00:00 10/06/2015,         0.0,      1,        21.6,      1,        61.1,      1,         305,      1,         1.5,      1,       992.1,      1,     20941.7,      1
00:00:00 11/06/2015,         0.2,      1,        21.4,      1,        69.7,      1,          12,      1,         1.3,      1,       990.6,      1,     23521.2,      1
00:00:00 12/06/2015,         2.2,      1,        21.4,      1,        74.1,      1,         211,      1,         1.7,      1,       989.4,      1,     21630.0,      1
00:00:00 13/06/2015,         0.6,      1,        21.8,      1,        75.4,      1,         306,      1,         1.1,      1,       988.0,      1,     18128.7,      1
00:00:00 14/06/2015,        10.0,      1,        19.6,      1,        79.8,      1,         346,      1,         1.9,      1,       985.2,      1,     11138.5,      1
00:00:00 15/06/2015,         2.8,      1,        19.3,      1,        89.0,      1,         337,      1,         1.0,      1,       986.1,      1,     12164.6,      1
00:00:00 16/06/2015,         2.4,      1,        19.0,      1,        84.5,      1,         329,      1,         2.0,      1,       988.4,      1,     15050.6,      1
00:00:00 17/06/2015,         0.0,      1,        20.4,      1,        64.3,      1,         314,      1,         2.8,      1,       988.4,      1,     23544.8,      1
00:00:00 18/06/2015,         0.0,      1,        19.7,      1,        68.1,      1,         327,      1,         2.0,      1,       987.9,      1,     21415.3,      1
00:00:00 19/06/2015,         1.4,      1,        20.3,      1,        72.4,      1,         338,      1,         1.4,      1,       984.1,      1,     17423.2,      1
00:00:00 20/06/2015,         3.6,      1,        17.4,      1,        74.7,      1,         147,      1,         1.0,      1,       987.0,      1,     16705.0,      1
00:00:00 21/06/2015,         0.0,      1,        18.1,      1,        62.6,      1,         297,      1,         1.7,      1,       989.7,      1,     21731.7,      1
00:00:00 22/06/2015,         0.0,      1,        20.8,      1,        57.3,      1,         197,      1,         2.1,      1,       987.6,      1,     14404.1,      1
00:00:00 23/06/2015,        24.2,      1,        18.5,      1,        87.0,      1,         208,      1,         1.5,      1,       981.6,      1,     13636.5,      1
00:00:00 24/06/2015,         0.2,      1,        18.8,      1,        63.2,      1,         331,      1,         1.7,      1,       991.7,      1,     31478.4,      1
00:00:00 25/06/2015,         0.0,      1,        20.1,      1,        59.2,      1,         316,      1,         1.7,      1,       994.6,      1,     23323.5,      1
00:00:00 26/06/2015,         0.0,      1,        20.9,      1,        61.5,      1,         355,      1,         1.7,      1,       992.4,      1,     30319.6,      1
00:00:00 27/06/2015,         2.2,      1,        21.4,      1,        68.5,      1,         349,      1,         1.2,      1,       990.5,      1,     17414.0,      1
00:00:00 28/06/2015,         0.0,      1,        22.3,      1,        61.2,      1,         348,      1,         1.5,      1,       990.9,      1,     31002.2,      1
00:00:00 29/06/2015,         0.0,      1,        21.6,      1,        64.2,      1,         336,      1,         0.9,      1,       993.5,      1,     13703.5,      1
00:00:00 30/06/2015,         0.0,      1,        23.2,      1,        63.1,      1,         317,      1,         1.8,      1,       993.6,      1,     29664.7,      1
00:00:00 01/07/2015,         0.0,      1,        25.4,      1,        55.0,      1,         305,      1,         1.7,      1,       993.9,      1,     25650.8,      1
00:00:00 02/07/2015,         0.0,      1,        25.7,      1,        55.9,      1,         328,      1,         1.9,      1,       995.2,      1,     26829.2,      1
00:00:00 03/07/2015,        13.8,      1,        23.1,      1,        74.6,      1,         356,      1,         0.8,      1,       998.8,      1,     16530.8,      1
00:00:00 04/07/2015,         1.4,      1,        24.5,      1,        67.6,      1,         338,      1,         1.2,      1,       996.2,      1,     27724.4,      1
00:00:00 05/07/2015,         0.4,      1,        26.4,      1,        62.5,      1,         325,      1,         2.1,      1,       992.3,      1,     25951.2,      1
00:00:00 06/07/2015,         0.0,      1,        28.0,      1,        59.5,      1,         315,      1,         2.2,      1,       991.0,      1,     27341.6,      1
00:00:00 07/07/2015,         0.0,      1,        29.6,      1,        60.7,      1,         280,      1,         1.9,      1,       988.3,      1,     24157.7,      1
00:00:00 08/07/2015,         2.2,      1,        24.8,      1,        68.6,      1,         336,      1,         1.6,      1,       982.7,      1,     16528.5,      1
00:00:00 09/07/2015,         0.0,      1,        24.6,      1,        49.0,      1,         327,      1,         2.1,      1,       986.1,      1,     27415.1,      1
00:00:00 10/07/2015,         0.0,      1,        23.1,      1,        42.9,      1,         351,      1,         1.9,      1,       991.9,      1,     30007.9,      1
00:00:00 11/07/2015,         0.0,      1,        23.5,      1,        59.7,      1,         335,      1,         1.7,      1,       990.3,      1,     28646.3,      1
00:00:00 12/07/2015,         0.0,      1,        25.3,      1,        57.0,      1,         334,      1,         1.7,      1,       988.6,      1,     26863.8,      1
00:00:00 13/07/2015,         0.0,      1,        26.0,      1,        55.9,      1,         340,      1,         0.7,      1,       986.8,      1,     19620.6,      1
00:00:00 14/07/2015,         0.0,      1,        26.7,      1,        55.3,      1,         338,      1,         1.4,      1,       988.4,      1,     26794.9,      1
